TimeSlice,EventSeq
5390826,"['E1', 'E2']"
5390829,"['E1', 'E2']"
5390831,"['E1', 'E1', 'E1']"
5390832,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5390833,"['E1', 'E2', 'E1', 'E1', 'E1']"
5390836,"['E1', 'E2']"
5390840,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2', 'E1', 'E1', 'E1']"
5390843,"['E1', 'E2']"
5390847,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5390849,"['E1', 'E1', 'E1']"
5390850,"['E1', 'E2']"
5390854,"['E1', 'E2']"
5390855,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5390857,"['E1', 'E2']"
5390858,"['E1', 'E1', 'E1']"
5390861,"['E1', 'E1', 'E1', 'E1', 'E2']"
5390862,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5390864,"['E1', 'E2']"
5390867,"['E1', 'E1', 'E1']"
5390868,"['E1', 'E1', 'E1', 'E1', 'E2']"
5390870,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5390872,"['E1', 'E2']"
5390875,"['E1', 'E2']"
5390876,"['E1', 'E1', 'E1']"
5390877,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5390879,"['E1', 'E1', 'E1', 'E1', 'E2']"
5390882,"['E1', 'E2']"
5390885,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1']"
5390886,"['E1', 'E1', 'E1', 'E1', 'E2']"
5390888,"['E1', 'E1', 'E1']"
5390889,"['E1', 'E2']"
5390892,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5390893,"['E1', 'E2']"
5390894,['E1']
5390895,"['E1', 'E1', 'E1']"
5390896,"['E1', 'E2']"
5390897,"['E1', 'E1', 'E1']"
5390900,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5390903,"['E1', 'E2']"
5390904,"['E1', 'E1', 'E1']"
5390906,"['E1', 'E1', 'E1']"
5390907,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5390911,"['E1', 'E2']"
5390913,"['E1', 'E1', 'E1']"
5390914,"['E1', 'E2']"
5390915,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1', 'E4']"
5390918,"['E1', 'E2']"
5390921,"['E1', 'E2']"
5390922,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5390924,"['E1', 'E1', 'E1']"
5390925,"['E1', 'E2']"
5390928,"['E1', 'E2']"
5390930,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5390932,"['E1', 'E2']"
5390933,"['E1', 'E1', 'E1']"
5390935,"['E1', 'E2']"
5390937,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5390939,"['E1', 'E2']"
5390942,"['E1', 'E1', 'E1', 'E1', 'E2']"
5390945,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5390946,"['E1', 'E2']"
5390950,"['E1', 'E2']"
5390951,"['E1', 'E1', 'E1']"
5390952,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5390953,"['E1', 'E2']"
5390957,"['E1', 'E2']"
5390960,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1', 'E1', 'E2']"
5390962,"['E1', 'E1', 'E1']"
5390964,"['E1', 'E2']"
5390967,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5390969,"['E1', 'E1', 'E1']"
5390971,"['E1', 'E2']"
5390974,"['E1', 'E2']"
5390975,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5390978,"['E1', 'E2', 'E1', 'E1', 'E1']"
5390981,"['E1', 'E2']"
5390982,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5390985,"['E1', 'E2']"
5390987,"['E1', 'E1', 'E1']"
5390989,"['E1', 'E2', 'E1', 'E1', 'E1']"
5390990,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5390992,"['E1', 'E2']"
5390996,"['E1', 'E2', 'E1', 'E1', 'E1']"
5390997,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5390999,"['E1', 'E2']"
5391003,"['E1', 'E2']"
5391005,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1']"
5391006,"['E1', 'E2']"
5391010,"['E1', 'E2']"
5391012,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391013,"['E1', 'E2']"
5391014,"['E1', 'E1', 'E1']"
5391016,"['E1', 'E1', 'E1']"
5391017,"['E1', 'E2']"
5391020,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5391023,"['E1', 'E1', 'E1']"
5391024,"['E1', 'E2']"
5391027,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1']"
5391028,['E2']
5391031,"['E1', 'E2']"
5391032,"['E1', 'E1', 'E1']"
5391035,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391038,"['E1', 'E2']"
5391041,"['E1', 'E1', 'E1']"
5391042,"['E1', 'E1', 'E1', 'E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391044,"['E1', 'E1', 'E1']"
5391045,"['E1', 'E2']"
5391049,"['E1', 'E2']"
5391050,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1']"
5391051,"['E1', 'E1', 'E1']"
5391052,"['E1', 'E2']"
5391053,"['E1', 'E1', 'E1']"
5391056,"['E1', 'E2']"
5391057,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391059,"['E1', 'E2', 'E1']"
5391060,"['E1', 'E1', 'E1']"
5391062,"['E1', 'E1', 'E1']"
5391063,"['E1', 'E2']"
5391065,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391067,"['E1', 'E2']"
5391070,"['E1', 'E2']"
5391071,"['E1', 'E1', 'E1']"
5391072,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391074,"['E1', 'E2']"
5391077,"['E1', 'E2']"
5391080,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391081,"['E1', 'E2']"
5391084,"['E1', 'E2']"
5391087,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391088,"['E1', 'E2']"
5391089,"['E1', 'E1', 'E1']"
5391091,"['E1', 'E2']"
5391095,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391098,"['E1', 'E1', 'E1', 'E1', 'E2']"
5391102,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391105,"['E1', 'E2']"
5391107,"['E1', 'E1', 'E1']"
5391109,"['E1', 'E2']"
5391110,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391113,"['E1', 'E2']"
5391116,"['E1', 'E1', 'E1', 'E1', 'E2']"
5391117,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391120,"['E1', 'E2']"
5391123,"['E1', 'E2']"
5391125,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391127,"['E1', 'E2']"
5391130,"['E1', 'E2']"
5391132,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391134,"['E1', 'E2', 'E1', 'E1', 'E1']"
5391137,"['E1', 'E2']"
5391140,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391141,"['E1', 'E2']"
5391143,"['E1', 'E1', 'E1']"
5391144,['E1']
5391145,['E2']
5391147,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391148,"['E1', 'E2']"
5391152,"['E1', 'E2', 'E1', 'E1', 'E1']"
5391155,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5391159,"['E1', 'E2']"
5391161,"['E1', 'E1', 'E1']"
5391162,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391166,"['E1', 'E2']"
5391169,"['E1', 'E2']"
5391170,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391173,"['E1', 'E2']"
5391176,"['E1', 'E2']"
5391177,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391179,"['E1', 'E1', 'E1']"
5391180,"['E1', 'E2']"
5391183,"['E1', 'E2']"
5391185,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391187,"['E1', 'E2']"
5391188,"['E1', 'E1', 'E1']"
5391191,"['E1', 'E2']"
5391193,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391194,"['E1', 'E2']"
5391196,"['E5', 'E8', 'E5', 'E11', 'E5', 'E11', 'E5', 'E11', 'E5', 'E10', 'E5', 'E10', 'E5', 'E10', 'E5', 'E10', 'E5', 'E10', 'E5', 'E10', 'E5', 'E10', 'E5', 'E10', 'E5', 'E10', 'E5', 'E10', 'E5', 'E10', 'E5', 'E10', 'E5', 'E11', 'E5', 'E11', 'E5', 'E10', 'E5', 'E11', 'E5', 'E11', 'E5', 'E11', 'E9', 'E5', 'E11', 'E1', 'E9', 'E9', 'E1', 'E1', 'E5', 'E11', 'E9', 'E9', 'E1', 'E2', 'E1']"
5391197,"['E1', 'E1', 'E1', 'E5', 'E8', 'E5', 'E10', 'E5', 'E11', 'E5', 'E11', 'E1']"
5391198,"['E1', 'E2']"
5391199,"['E1', 'E1', 'E1']"
5391200,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391201,"['E1', 'E2']"
5391204,['E4']
5391205,"['E1', 'E2', 'E5', 'E8']"
5391206,"['E5', 'E8', 'E1', 'E1', 'E1']"
5391208,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5391211,"['E5', 'E8', 'E5', 'E8']"
5391212,"['E5', 'E8', 'E1', 'E2']"
5391215,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5391218,"['E5', 'E8', 'E5', 'E8', 'E5', 'E8']"
5391219,"['E1', 'E2']"
5391222,"['E1', 'E2']"
5391223,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391224,"['E1', 'E1', 'E1', 'E5', 'E8', 'E5', 'E8']"
5391225,"['E5', 'E8', 'E5', 'E8']"
5391226,"['E1', 'E2', 'E1', 'E1', 'E1']"
5391230,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391233,"['E1', 'E2', 'E1', 'E1', 'E1']"
5391236,"['E5', 'E8']"
5391237,"['E1', 'E2']"
5391238,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391240,"['E1', 'E2']"
5391242,"['E1', 'E1', 'E1']"
5391244,"['E1', 'E2']"
5391245,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391247,"['E1', 'E2']"
5391251,"['E1', 'E2', 'E1', 'E1', 'E1']"
5391253,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1']"
5391254,"['E1', 'E2']"
5391258,"['E1', 'E2']"
5391260,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1']"
5391261,"['E1', 'E2']"
5391265,"['E1', 'E2']"
5391268,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5391269,"['E1', 'E1', 'E1']"
5391272,"['E1', 'E2']"
5391275,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391276,"['E1', 'E2']"
5391278,"['E1', 'E1', 'E1']"
5391279,"['E1', 'E2']"
5391280,"['E1', 'E1', 'E1']"
5391283,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5391286,"['E1', 'E2']"
5391287,"['E1', 'E1', 'E1']"
5391290,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391293,"['E1', 'E2']"
5391296,"['E1', 'E1', 'E1']"
5391297,"['E1', 'E2']"
5391298,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391299,"['E1', 'E1', 'E1']"
5391300,"['E1', 'E2']"
5391304,"['E1', 'E2']"
5391305,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1']"
5391306,"['E1', 'E1', 'E1']"
5391308,"['E1', 'E2', 'E1', 'E1', 'E1']"
5391311,"['E1', 'E2']"
5391313,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391314,"['E1', 'E1', 'E1']"
5391315,"['E1', 'E1', 'E1', 'E1', 'E2']"
5391317,"['E1', 'E1', 'E1']"
5391318,"['E1', 'E2']"
5391320,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391322,"['E1', 'E2']"
5391323,"['E1', 'E1']"
5391324,"['E1', 'E1', 'E1']"
5391325,"['E1', 'E2']"
5391326,"['E1', 'E1', 'E1']"
5391328,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391329,"['E1', 'E2']"
5391332,"['E1', 'E2']"
5391333,"['E1', 'E1', 'E1']"
5391335,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391336,"['E1', 'E2']"
5391339,"['E1', 'E2']"
5391342,"['E1', 'E1', 'E1']"
5391343,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5391344,"['E1', 'E1', 'E1']"
5391346,"['E1', 'E2']"
5391350,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391353,"['E1', 'E1', 'E1']"
5391354,"['E1', 'E2']"
5391357,"['E1', 'E2']"
5391358,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391361,"['E1', 'E2']"
5391362,"['E1', 'E1', 'E1']"
5391364,"['E1', 'E2']"
5391365,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391368,"['E1', 'E2']"
5391371,"['E1', 'E1', 'E1', 'E1', 'E2']"
5391373,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391375,"['E1', 'E2']"
5391378,"['E1', 'E2']"
5391380,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391382,"['E1', 'E2']"
5391385,"['E1', 'E2']"
5391388,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391389,"['E1', 'E1', 'E1', 'E1', 'E2']"
5391393,"['E1', 'E2']"
5391395,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391396,"['E1', 'E2']"
5391398,"['E1', 'E1', 'E1']"
5391400,"['E1', 'E2']"
5391403,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5391407,"['E1', 'E2', 'E1', 'E1', 'E1']"
5391409,"['E1', 'E1', 'E1']"
5391410,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391414,"['E1', 'E2']"
5391416,"['E1', 'E1', 'E1']"
5391417,"['E1', 'E2']"
5391418,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391421,"['E1', 'E2']"
5391424,"['E1', 'E2']"
5391425,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391428,"['E1', 'E2']"
5391432,"['E1', 'E2']"
5391433,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391434,"['E1', 'E1', 'E1']"
5391435,"['E1', 'E2']"
5391436,"['E1', 'E1', 'E1']"
5391439,"['E1', 'E2']"
5391440,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391442,"['E1', 'E2']"
5391443,"['E1', 'E1', 'E1']"
5391446,"['E1', 'E2']"
5391448,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391449,"['E1', 'E2']"
5391452,"['E1', 'E1', 'E1']"
5391453,"['E1', 'E1', 'E1', 'E1', 'E2']"
5391455,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391456,"['E1', 'E2']"
5391460,"['E1', 'E2']"
5391461,"['E1', 'E1', 'E1']"
5391462,"['E1', 'E1', 'E1']"
5391463,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5391464,"['E1', 'E1', 'E1']"
5391467,"['E1', 'E2']"
5391470,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1']"
5391471,"['E1', 'E2', 'E1', 'E1', 'E1']"
5391473,"['E1', 'E1', 'E1']"
5391474,"['E1', 'E2']"
5391478,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391480,"['E1', 'E1', 'E1']"
5391481,"['E1', 'E2']"
5391482,"['E1', 'E1', 'E1']"
5391485,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391488,"['E1', 'E2']"
5391489,"['E1', 'E1', 'E1']"
5391491,"['E1', 'E1', 'E1']"
5391492,"['E4', 'E1', 'E2']"
5391493,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391495,"['E1', 'E2']"
5391498,"['E1', 'E1', 'E1']"
5391499,"['E1', 'E2']"
5391500,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391502,"['E1', 'E2']"
5391506,"['E1', 'E2']"
5391507,"['E1', 'E1', 'E1']"
5391508,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391509,"['E1', 'E1', 'E1']"
5391510,"['E1', 'E2']"
5391513,"['E1', 'E2']"
5391515,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391516,"['E1', 'E1', 'E1']"
5391517,"['E1', 'E2']"
5391518,"['E1', 'E1', 'E1']"
5391520,"['E1', 'E2']"
5391523,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391524,"['E1', 'E2']"
5391525,"['E1', 'E1', 'E1']"
5391527,"['E1', 'E1', 'E1', 'E1', 'E2']"
5391530,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391531,"['E1', 'E2']"
5391534,"['E1', 'E1', 'E1', 'E1', 'E2']"
5391536,"['E1', 'E1', 'E1']"
5391538,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391541,"['E1', 'E2']"
5391543,"['E1', 'E1', 'E1']"
5391545,"['E1', 'E1', 'E1', 'E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391549,"['E1', 'E2']"
5391552,"['E1', 'E2']"
5391553,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391554,"['E1', 'E1', 'E1']"
5391556,"['E1', 'E2']"
5391559,"['E1', 'E2']"
5391560,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391563,"['E1', 'E2', 'E1', 'E1', 'E1']"
5391566,"['E1', 'E2']"
5391568,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391570,"['E1', 'E2']"
5391572,"['E1', 'E1', 'E1']"
5391573,"['E1', 'E2']"
5391575,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391577,"['E1', 'E2']"
5391580,"['E1', 'E2']"
5391581,"['E1', 'E1', 'E1']"
5391583,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391584,"['E1', 'E2']"
5391587,"['E1', 'E2']"
5391590,"['E1', 'E1', 'E1']"
5391591,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5391595,"['E1', 'E2']"
5391598,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5391599,"['E1', 'E1', 'E1']"
5391602,"['E1', 'E2']"
5391605,"['E1', 'E2']"
5391606,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391608,"['E1', 'E1', 'E1']"
5391609,"['E1', 'E2']"
5391612,"['E1', 'E2']"
5391613,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391616,"['E1', 'E2']"
5391617,"['E1', 'E1', 'E1']"
5391619,"['E1', 'E2']"
5391621,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391623,"['E1', 'E2']"
5391626,"['E1', 'E1', 'E1', 'E1', 'E2']"
5391628,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391630,"['E1', 'E2']"
5391634,"['E1', 'E2']"
5391635,"['E1', 'E1', 'E1']"
5391636,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391637,"['E1', 'E2']"
5391641,"['E1', 'E2']"
5391643,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391644,"['E1', 'E1', 'E1', 'E1', 'E2']"
5391648,"['E1', 'E2']"
5391651,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5391653,"['E1', 'E1', 'E1']"
5391655,"['E1', 'E2']"
5391658,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5391662,"['E1', 'E2', 'E1', 'E1', 'E1']"
5391665,"['E1', 'E2']"
5391666,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391669,"['E1', 'E2']"
5391671,"['E1', 'E1', 'E1']"
5391673,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1']"
5391676,"['E1', 'E2']"
5391680,"['E1', 'E2', 'E1', 'E1', 'E1']"
5391681,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391683,"['E1', 'E2']"
5391687,"['E1', 'E2']"
5391688,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391689,"['E1', 'E1', 'E1']"
5391690,"['E1', 'E2']"
5391694,"['E1', 'E2']"
5391696,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391697,"['E1', 'E2']"
5391698,"['E1', 'E1', 'E1']"
5391700,"['E1', 'E1', 'E1']"
5391701,"['E1', 'E2']"
5391703,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391704,"['E1', 'E2']"
5391707,"['E1', 'E1', 'E1']"
5391708,"['E1', 'E2']"
5391711,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391712,"['E1', 'E2']"
5391715,"['E1', 'E2']"
5391716,"['E1', 'E1', 'E1']"
5391718,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5391719,"['E1', 'E1', 'E1', 'E1', 'E2']"
5391722,"['E1', 'E2']"
5391725,"['E1', 'E1', 'E1']"
5391726,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5391728,"['E1', 'E1', 'E1']"
5391729,"['E1', 'E2']"
